raw_url,reason,source_legacy_product_id,source_file
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/15000.pdf?v=1691094994,external_domain:cdn.shopify.com,319971,output_319971.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/15001.pdf?v=1691094994,external_domain:cdn.shopify.com,319986,output_319986.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/15004.pdf?v=1691094994,external_domain:cdn.shopify.com,319735,output_319735.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1501.jpg?v=1774583879,external_domain:cdn.shopify.com,181637,output_181637.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1511.jpg?v=1774583882,external_domain:cdn.shopify.com,181637,output_181637.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1514h.pdf?v=1691094995,external_domain:cdn.shopify.com,87240,output_87240.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1514t.pdf?v=1691094995,external_domain:cdn.shopify.com,87176,output_87176.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1515.pdf?v=1691094995,external_domain:cdn.shopify.com,87308,output_87308.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1515H.pdf?v=1691094995,external_domain:cdn.shopify.com,87321,output_87321.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1555.pdf?v=1704262382,external_domain:cdn.shopify.com,969472,output_969472.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1560-install.pdf?v=1704262297,external_domain:cdn.shopify.com,414131,output_414131.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1560.pdf?v=1704262296,external_domain:cdn.shopify.com,414131,output_414131.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1562.pdf?v=1704262297,external_domain:cdn.shopify.com,414207,output_414207.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1580.pdf?v=1704262429,external_domain:cdn.shopify.com,1123272,output_1123272.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1581.pdf?v=1704262430,external_domain:cdn.shopify.com,1123285,output_1123285.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1582-626.pdf?v=1704262273,external_domain:cdn.shopify.com,346670,output_346670.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1582-630.pdf?v=1704262273,external_domain:cdn.shopify.com,346651,output_346651.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/16.pdf?v=1704262236,external_domain:cdn.shopify.com,216926,output_216926.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1600.pdf?v=1704262192,external_domain:cdn.shopify.com,71878,output_71878.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1600.pdf?v=1704262192,external_domain:cdn.shopify.com,71993,output_71993.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1608.pdf?v=1704262264,external_domain:cdn.shopify.com,326836,output_326836.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1608.pdf?v=1704262264,external_domain:cdn.shopify.com,991090,output_991090.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1609.pdf?v=1704262264,external_domain:cdn.shopify.com,327516,output_327516.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/160V_cutsheet.pdf?v=1704262400,external_domain:cdn.shopify.com,997288,output_997288.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1610.pdf?v=1704262265,external_domain:cdn.shopify.com,327545,output_327545.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/17.pdf?v=1704262235,external_domain:cdn.shopify.com,216123,output_216123.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/170-T.pdf?v=1691094993,external_domain:cdn.shopify.com,261380,output_261380.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/170-T.pdf?v=1691094993,external_domain:cdn.shopify.com,261533,output_261533.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/175-T.pdf?v=1691094993,external_domain:cdn.shopify.com,261567,output_261567.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/175-T.pdf?v=1691094993,external_domain:cdn.shopify.com,261569,output_261569.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/175-T.pdf?v=1691094993,external_domain:cdn.shopify.com,261575,output_261575.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/175-T.pdf?v=1691094993,external_domain:cdn.shopify.com,261590,output_261590.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/178MST.pdf?v=1691095269,external_domain:cdn.shopify.com,276806,output_276806.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/178UST.pdf?v=1691095270,external_domain:cdn.shopify.com,268887,output_268887.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1846.pdf?v=1704262296,external_domain:cdn.shopify.com,414128,output_414128.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1848.pdf?v=1704262238,external_domain:cdn.shopify.com,217036,output_217036.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1850.pdf?v=1704262238,external_domain:cdn.shopify.com,217034,output_217034.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1858.pdf?v=1704262238,external_domain:cdn.shopify.com,217032,output_217032.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1860.pdf?v=1704262238,external_domain:cdn.shopify.com,217030,output_217030.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1866-630.pdf?v=1704262301,external_domain:cdn.shopify.com,456563,output_456563.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/18EFBZ.pdf?v=1691095270,external_domain:cdn.shopify.com,560955,output_560955.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/18SB.pdf?v=1691095268,external_domain:cdn.shopify.com,204770,output_204770.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/18SBM.pdf?v=1691095270,external_domain:cdn.shopify.com,940641,output_940641.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/19.pdf?v=1704262236,external_domain:cdn.shopify.com,216976,output_216976.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/190.jpg?v=1774583889,external_domain:cdn.shopify.com,515478,output_515478.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/190.jpg?v=1774583889,external_domain:cdn.shopify.com,519752,output_519752.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/20-1134LC.pdf?v=1704262242,external_domain:cdn.shopify.com,236952,output_236952.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/20-FE.pdf?v=1704262279,external_domain:cdn.shopify.com,376654,output_376654.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/20.pdf?v=1704262240,external_domain:cdn.shopify.com,216988,output_216988.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/2010.pdf?v=1704262219,external_domain:cdn.shopify.com,1000743,output_1000743.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/2010.pdf?v=1704262219,external_domain:cdn.shopify.com,180861,output_180861.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/2030-info.pdf?v=1704262218,external_domain:cdn.shopify.com,180789,output_180789.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/2030.pdf?v=1704262218,external_domain:cdn.shopify.com,180789,output_180789.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/20601x-install.pdf?v=1704262399,external_domain:cdn.shopify.com,996725,output_996725.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/206S-KIDBA_size.gif?v=1704354522,external_domain:cdn.shopify.com,361973,output_361973.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/206S-KIDBA_size.gif?v=1704354522,external_domain:cdn.shopify.com,537459,output_537459.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/206S-RIM1HT_size.gif?v=1704354713,external_domain:cdn.shopify.com,363580,output_363580.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/206S-RIM1VT_size.gif?v=1704354554,external_domain:cdn.shopify.com,363590,output_363590.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/2080.pdf?v=1704262302,external_domain:cdn.shopify.com,460272,output_460272.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/20R60.gif?v=1704354505,external_domain:cdn.shopify.com,577666,output_577666.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/20T10EB-32D.pdf?v=1691095007,external_domain:cdn.shopify.com,545011,output_545011.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/20T10EB-32D.pdf?v=1691095007,external_domain:cdn.shopify.com,545040,output_545040.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/20T24EB-32D.pdf?v=1691095007,external_domain:cdn.shopify.com,546691,output_546691.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/20T36EB-32D.pdf?v=1691095007,external_domain:cdn.shopify.com,548224,output_548224.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/20T48EB-32D.pdf?v=1691095007,external_domain:cdn.shopify.com,548229,output_548229.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/20r10.gif?v=1704354718,external_domain:cdn.shopify.com,577619,output_577619.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/20r24.gif?v=1704354719,external_domain:cdn.shopify.com,577632,output_577632.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/20r36.gif?v=1704354508,external_domain:cdn.shopify.com,577634,output_577634.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/20r48.gif?v=1704354565,external_domain:cdn.shopify.com,577642,output_577642.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/21.pdf?v=1704262237,external_domain:cdn.shopify.com,217002,output_217002.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/2100.pdf?v=1691094994,external_domain:cdn.shopify.com,87538,output_87538.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/216.pdf?v=1704262260,external_domain:cdn.shopify.com,1144021,output_1144021.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/216.pdf?v=1704262260,external_domain:cdn.shopify.com,309542,output_309542.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/218.pdf?v=1704262260,external_domain:cdn.shopify.com,308181,output_308181.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/22.pdf?v=1704262237,external_domain:cdn.shopify.com,217014,output_217014.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/2200.pdf?v=1691094993,external_domain:cdn.shopify.com,87549,output_87549.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/2400.pdf?v=1691094996,external_domain:cdn.shopify.com,974397,output_974397.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/2410.pdf?v=1691094996,external_domain:cdn.shopify.com,974423,output_974423.json
